user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase,time_on_site_hours,age_group,engagement_score,engagement_level,funnel_stage,customer_stage,customer_recommendation,predicted_buyer,buyer_label
2704,55,Male,Desktop,12.76,2,13,3,0,1,1,18.01,66.22,1,0.21,Senior Users,0.283,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2705,27,Female,Tablet,10.7,13,1,9,1,0,1,15.37,15.49,1,0.18,Adults,0.777,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
2706,52,Male,Mobile,10.98,7,2,6,1,0,0,16.28,57.76,1,0.18,Senior Users,0.517,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2707,38,Male,Mobile,15.73,17,8,3,0,1,0,29.13,28.91,1,0.26,Mid-Age Users,0.54,Medium,Highly Interested User,Interested Users,Recommend Popular Products,1,Buyer
2708,24,Female,Mobile,17.94,13,7,7,1,0,1,25.5,10.52,1,0.3,Young Adults,0.714,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
2709,38,Male,Desktop,2.1,10,1,6,1,1,1,2.71,60.32,1,0.04,Mid-Age Users,0.505,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2710,37,Female,Mobile,26.45,13,5,4,0,0,1,37.31,88.43,1,0.44,Mid-Age Users,0.604,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
2711,43,Male,Mobile,9.61,10,13,6,0,0,0,5.81,14.07,1,0.16,Mid-Age Users,0.555,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2712,21,Female,Mobile,29.92,7,2,7,1,0,0,43.73,89.91,1,0.5,Young Adults,0.699,High,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
2713,39,Male,Mobile,28.67,10,11,2,0,1,1,21.06,12.78,1,0.48,Mid-Age Users,0.46,Medium,Active Browser,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2714,32,Male,Mobile,28.28,16,12,2,1,1,0,30.22,74.19,1,0.47,Adults,0.552,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
2715,57,Female,Tablet,24.52,3,5,1,0,1,1,24.93,98.96,1,0.41,Senior Users,0.266,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
2716,38,Male,Desktop,7.4,4,13,3,1,0,0,7.88,9.37,1,0.12,Mid-Age Users,0.279,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2717,32,Female,Mobile,16.45,4,14,3,1,1,1,19.77,21.27,1,0.27,Adults,0.339,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2718,39,Not Specified,Mobile,7.5,4,4,3,0,0,0,7.8,46.36,1,0.12,Mid-Age Users,0.28,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2719,45,Female,Mobile,8.53,16,9,1,1,0,1,10.14,73.76,1,0.14,Mid-Age Users,0.365,Low,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
2720,31,Male,Mobile,18.72,9,3,6,1,1,1,19.36,89.79,1,0.31,Adults,0.6,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
2721,44,Male,Desktop,2.18,6,11,9,0,0,0,1.12,72.91,1,0.04,Mid-Age Users,0.609,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
2722,58,Male,Mobile,29.11,10,6,0,1,0,1,32.82,77.12,1,0.49,Senior Users,0.352,Low,Active Browser,Low Retention Users,Send Personalized Offers,0,Non-Buyer
2723,57,Female,Mobile,27.64,4,10,9,1,0,1,29.17,45.21,1,0.46,Senior Users,0.747,High,Visitor,Highly Engaged Users,Recommend Premium Products,1,Buyer
2724,45,Female,Mobile,12.04,12,9,0,0,0,1,13.07,35.58,1,0.2,Mid-Age Users,0.27,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
2725,43,Female,Desktop,15.95,10,6,1,0,0,1,8.0,50.78,1,0.27,Mid-Age Users,0.32,Low,Active Browser,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2726,19,Female,Desktop,14.52,12,3,4,1,1,0,14.07,64.95,1,0.24,Young Adults,0.508,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2727,42,Female,Mobile,15.73,19,2,8,1,1,1,36.55,50.23,1,0.26,Mid-Age Users,0.849,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
2728,20,Male,Mobile,20.97,19,3,3,0,1,0,17.46,79.03,1,0.35,Young Adults,0.606,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
2729,25,Male,Mobile,9.07,1,1,5,1,0,1,8.57,15.71,1,0.15,Young Adults,0.354,Low,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2730,50,Male,Tablet,13.96,4,3,2,0,1,1,8.69,39.62,1,0.23,Senior Users,0.267,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2731,59,Male,Mobile,13.44,13,14,8,1,0,0,12.77,6.65,1,0.22,Senior Users,0.739,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
2732,52,Male,Mobile,28.82,8,3,0,0,0,1,25.82,67.14,1,0.48,Senior Users,0.318,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2733,23,Female,Mobile,6.08,14,11,7,0,0,0,8.41,75.7,1,0.1,Young Adults,0.65,High,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
2734,56,Male,Desktop,3.6,16,4,2,0,0,1,1.93,66.74,1,0.06,Senior Users,0.388,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
2735,40,Female,Mobile,26.54,2,0,7,0,0,1,38.52,95.52,1,0.44,Mid-Age Users,0.597,Medium,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
2736,42,Male,Mobile,27.0,8,1,2,1,0,1,29.06,93.21,1,0.45,Mid-Age Users,0.417,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
2737,36,Female,Mobile,26.28,13,0,3,1,1,1,27.06,27.04,1,0.44,Mid-Age Users,0.547,Medium,Active Browser,Interested Users,Recommend Popular Products,1,Buyer
2738,22,Female,Desktop,15.82,1,7,7,0,1,0,21.93,24.32,1,0.26,Young Adults,0.51,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2739,28,Female,Desktop,20.13,12,7,9,0,1,1,13.91,2.53,1,0.34,Adults,0.824,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
2740,29,Male,Desktop,17.34,17,4,3,0,1,1,12.29,50.26,0,0.29,Adults,0.551,Medium,Highly Interested User,Interested Users,Recommend Popular Products,1,Buyer
2741,27,Male,Mobile,3.01,7,7,8,1,0,1,4.14,86.11,1,0.05,Adults,0.575,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
2742,25,Male,Mobile,18.28,16,8,8,0,0,1,14.3,15.75,1,0.3,Young Adults,0.819,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
2743,41,Male,Tablet,1.39,14,13,5,1,0,0,1.86,59.34,1,0.02,Mid-Age Users,0.508,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2744,45,Female,Mobile,10.42,10,3,0,1,0,1,5.64,72.04,1,0.17,Mid-Age Users,0.227,Low,Active Browser,Low Retention Users,Send Personalized Offers,0,Non-Buyer
2745,58,Female,Desktop,28.04,3,3,8,0,1,0,32.3,36.77,0,0.47,Senior Users,0.679,High,Visitor,Highly Engaged Users,Recommend Premium Products,1,Buyer
2746,53,Female,Desktop,9.82,12,6,8,1,0,1,9.34,70.29,1,0.16,Senior Users,0.699,High,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
2747,54,Female,Mobile,28.25,8,4,6,1,0,0,36.95,83.73,1,0.47,Senior Users,0.648,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
2748,38,Male,Mobile,8.25,16,10,8,0,0,1,5.43,1.05,1,0.14,Mid-Age Users,0.752,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
2749,25,Female,Desktop,10.12,1,9,7,1,0,0,14.37,73.52,1,0.17,Young Adults,0.472,Medium,Visitor,Low Retention Users,Send Personalized Offers,1,Buyer
2750,26,Male,Desktop,19.22,17,0,8,0,1,1,16.06,59.98,1,0.32,Adults,0.841,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
2751,32,Female,Mobile,23.09,6,7,8,1,0,0,19.01,84.48,1,0.38,Adults,0.693,High,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
2752,57,Female,Mobile,15.54,1,3,6,0,0,0,10.54,13.86,1,0.26,Senior Users,0.453,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2753,35,Female,Mobile,26.58,15,7,0,1,1,1,13.47,80.71,0,0.44,Adults,0.414,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,0,Non-Buyer
2754,59,Male,Mobile,15.73,13,1,1,1,0,1,1.76,14.12,1,0.26,Senior Users,0.366,Medium,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
2755,37,Male,Mobile,27.74,6,11,6,1,0,1,17.98,58.49,1,0.46,Mid-Age Users,0.613,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2756,23,Female,Mobile,6.69,13,11,0,0,0,0,8.28,27.09,1,0.11,Young Adults,0.25,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
2757,29,Female,Tablet,26.64,4,3,5,1,0,0,33.48,24.0,1,0.44,Adults,0.519,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2758,19,Female,Desktop,12.63,1,14,5,1,1,1,16.77,49.87,1,0.21,Young Adults,0.378,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2759,24,Male,Desktop,25.15,10,1,0,1,1,0,12.71,75.73,1,0.42,Young Adults,0.326,Low,Active Browser,Low Retention Users,Send Personalized Offers,0,Non-Buyer
2760,33,Male,Mobile,20.48,4,4,1,0,0,1,17.44,64.52,1,0.34,Adults,0.255,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2761,20,Male,Mobile,6.1,13,9,3,0,0,0,3.09,98.86,1,0.1,Young Adults,0.413,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
2762,20,Female,Tablet,27.62,4,9,1,0,1,1,27.83,11.91,1,0.46,Young Adults,0.303,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2763,44,Male,Mobile,8.12,16,13,3,1,0,0,11.44,72.18,1,0.14,Mid-Age Users,0.473,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
2764,57,Female,Mobile,8.08,9,7,2,1,0,1,7.34,5.55,1,0.13,Senior Users,0.307,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2765,55,Male,Mobile,24.61,4,10,1,0,0,0,33.81,35.75,1,0.41,Senior Users,0.283,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2766,50,Female,Desktop,4.07,8,6,1,0,1,0,5.89,34.35,1,0.07,Senior Users,0.209,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2767,45,Female,Mobile,7.44,4,10,2,1,1,0,5.49,25.62,1,0.12,Mid-Age Users,0.224,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2768,18,Male,Mobile,15.73,9,14,9,1,1,1,7.96,53.24,1,0.26,Young Adults,0.747,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
2769,25,Female,Desktop,25.08,11,4,3,1,1,0,31.09,24.36,1,0.42,Young Adults,0.508,Medium,Active Browser,Interested Users,Recommend Popular Products,1,Buyer
2770,54,Female,Mobile,5.28,5,10,6,0,1,1,5.7,36.76,1,0.09,Senior Users,0.447,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2771,49,Female,Mobile,16.88,9,6,3,1,1,1,14.3,85.95,1,0.28,Senior Users,0.421,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
2772,54,Male,Mobile,21.63,8,4,6,0,0,0,18.77,32.37,1,0.36,Senior Users,0.604,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2773,21,Female,Desktop,25.96,4,6,0,0,0,1,15.08,98.6,1,0.43,Young Adults,0.236,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
2774,47,Male,Mobile,28.13,1,3,2,0,1,0,38.57,27.6,1,0.47,Senior Users,0.314,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2775,23,Male,Mobile,23.75,13,3,7,0,1,1,17.62,90.3,1,0.4,Young Adults,0.752,High,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
2776,38,Female,Desktop,19.93,5,9,2,1,0,0,11.9,43.13,1,0.33,Mid-Age Users,0.323,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2777,49,Male,Desktop,13.57,10,3,7,0,1,1,17.36,90.75,1,0.23,Senior Users,0.637,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
2778,26,Female,Desktop,4.25,16,10,1,1,1,0,4.19,42.68,1,0.07,Adults,0.337,Low,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
2779,29,Male,Mobile,21.58,8,7,2,0,1,1,27.25,77.04,1,0.36,Adults,0.381,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
2780,28,Female,Tablet,29.79,12,0,3,0,0,1,41.76,40.0,1,0.5,Adults,0.555,Medium,Active Browser,Interested Users,Recommend Popular Products,1,Buyer
2781,33,Male,Tablet,22.37,3,9,2,0,1,0,19.73,49.88,1,0.37,Adults,0.308,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2782,18,Female,Mobile,1.48,4,4,5,0,0,0,0.82,5.15,1,0.02,Young Adults,0.351,Low,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2783,38,Female,Desktop,15.39,17,11,8,1,0,1,11.59,59.9,1,0.26,Mid-Age Users,0.815,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
2784,47,Female,Mobile,18.82,13,9,9,1,0,1,10.37,31.59,1,0.31,Senior Users,0.831,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
2785,30,Female,Mobile,21.0,6,1,7,1,0,0,13.63,99.63,1,0.35,Adults,0.624,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
2787,21,Male,Mobile,17.19,14,3,1,0,0,0,24.78,7.96,1,0.29,Young Adults,0.391,Medium,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
2788,45,Female,Mobile,7.48,7,4,9,1,1,1,8.8,19.83,1,0.12,Mid-Age Users,0.66,High,Product Explorer,Highly Engaged Users,Recommend Premium Products,1,Buyer
2789,55,Male,Mobile,28.32,3,7,0,1,1,0,34.89,61.61,1,0.47,Senior Users,0.236,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2790,48,Female,Mobile,21.2,6,1,3,0,0,0,26.11,30.04,1,0.35,Senior Users,0.403,Medium,Product Explorer,Casual Visitors,Recommend Popular Products,1,Buyer
2791,44,Female,Mobile,7.87,13,1,4,0,1,0,4.91,21.29,1,0.13,Mid-Age Users,0.48,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2792,22,Male,Tablet,10.35,14,1,1,0,1,1,5.66,35.57,1,0.17,Young Adults,0.346,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
2793,42,Male,Mobile,27.74,15,13,2,1,1,0,33.24,10.62,1,0.46,Mid-Age Users,0.533,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
2794,20,Female,Mobile,26.74,16,7,3,1,1,0,14.37,55.45,1,0.45,Young Adults,0.598,Medium,Highly Interested User,Interested Users,Recommend Popular Products,1,Buyer
2795,38,Male,Mobile,15.73,1,11,2,0,0,0,16.72,28.3,1,0.26,Mid-Age Users,0.232,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2796,21,Female,Mobile,2.11,15,13,7,1,1,0,2.3,86.7,1,0.04,Young Adults,0.64,Medium,Highly Interested User,Low Retention Users,Send Personalized Offers,1,Buyer
2797,42,Male,Desktop,2.41,7,2,1,0,1,1,1.48,3.28,1,0.04,Mid-Age Users,0.182,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2798,37,Male,Desktop,9.23,9,4,8,0,0,1,10.7,35.09,1,0.15,Mid-Age Users,0.648,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2799,51,Male,Mobile,19.24,15,1,5,1,1,0,21.29,54.96,1,0.32,Senior Users,0.643,Medium,Highly Interested User,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2800,43,Male,Desktop,17.94,14,5,0,0,1,0,15.72,23.52,1,0.3,Mid-Age Users,0.341,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
2801,22,Male,Mobile,19.38,19,9,7,1,0,1,25.54,5.74,1,0.32,Young Adults,0.818,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
2802,52,Female,Mobile,21.8,18,5,9,0,0,1,17.54,7.25,1,0.36,Senior Users,0.93,High,Highly Interested User,Highly Engaged Users,Recommend Premium Products,1,Buyer
2803,45,Male,Desktop,1.55,9,0,5,0,0,1,1.36,15.93,1,0.03,Mid-Age Users,0.43,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2804,46,Male,Desktop,4.05,1,14,3,0,1,1,4.85,27.19,1,0.07,Senior Users,0.209,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2805,26,Female,Mobile,11.43,12,3,5,0,0,1,14.31,70.57,1,0.19,Adults,0.543,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
2806,55,Female,Mobile,5.49,10,10,1,1,0,1,4.25,47.46,1,0.09,Senior Users,0.25,Low,Active Browser,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2807,23,Female,Mobile,3.18,7,1,0,0,0,0,1.64,3.29,1,0.05,Young Adults,0.132,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2808,36,Male,Mobile,19.59,14,13,5,0,0,0,13.25,15.5,1,0.33,Mid-Age Users,0.629,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2809,28,Male,Mobile,24.64,1,9,7,1,1,0,18.81,36.79,1,0.41,Adults,0.569,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2810,19,Female,Desktop,22.83,15,3,4,0,1,0,32.08,41.98,1,0.38,Young Adults,0.611,Medium,Highly Interested User,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2811,26,Female,Mobile,24.69,1,12,7,1,1,1,34.41,6.31,1,0.41,Adults,0.569,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2812,38,Female,Desktop,20.31,13,12,2,1,0,0,23.57,12.11,1,0.34,Mid-Age Users,0.452,Medium,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
2813,41,Female,Mobile,22.33,2,10,5,1,1,1,27.0,26.22,1,0.37,Mid-Age Users,0.458,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2814,51,Male,Mobile,8.88,3,6,0,0,1,1,9.96,83.67,1,0.15,Senior Users,0.107,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
2815,39,Male,Mobile,29.8,4,4,2,1,1,1,38.12,20.92,1,0.5,Mid-Age Users,0.373,Medium,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2816,20,Male,Mobile,6.31,16,9,3,0,1,0,5.37,22.68,1,0.11,Young Adults,0.461,Medium,Highly Interested User,Interested Users,Recommend Popular Products,1,Buyer
2817,29,Male,Desktop,7.22,12,3,4,1,1,1,7.56,49.45,1,0.12,Adults,0.46,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2818,45,Male,Mobile,9.38,4,14,2,1,1,0,10.98,89.15,1,0.16,Mid-Age Users,0.237,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
2819,38,Female,Mobile,29.28,12,9,7,1,1,0,28.36,52.82,1,0.49,Mid-Age Users,0.774,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
2820,43,Male,Desktop,29.66,7,9,4,0,0,0,37.75,7.94,1,0.49,Mid-Age Users,0.53,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2821,38,Female,Desktop,24.05,3,2,6,1,0,1,34.45,18.64,1,0.4,Mid-Age Users,0.541,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2822,45,Female,Mobile,19.24,5,12,4,1,1,0,22.39,85.58,1,0.32,Mid-Age Users,0.429,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
2823,43,Female,Mobile,16.08,12,12,7,0,1,1,9.24,87.68,1,0.27,Mid-Age Users,0.686,High,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
2824,50,Male,Desktop,29.15,9,12,0,1,0,1,32.36,79.55,1,0.49,Senior Users,0.336,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
2825,38,Female,Tablet,21.17,7,5,2,1,1,0,25.33,54.18,1,0.35,Mid-Age Users,0.363,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2826,52,Male,Desktop,28.4,12,1,2,1,1,1,22.24,43.92,1,0.47,Senior Users,0.49,Medium,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
2827,51,Female,Mobile,10.18,2,3,9,0,1,0,8.37,26.82,1,0.17,Senior Users,0.599,Medium,Visitor,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2828,58,Male,Tablet,10.68,14,11,9,1,0,0,11.7,54.78,1,0.18,Senior Users,0.792,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
2829,35,Female,Mobile,25.79,16,7,2,0,0,1,31.13,68.28,1,0.43,Adults,0.536,Medium,Highly Interested User,Interested Users,Recommend Popular Products,0,Non-Buyer
2830,28,Male,Mobile,5.35,7,1,5,0,0,0,7.34,59.93,1,0.09,Adults,0.424,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2831,40,Female,Desktop,28.43,4,8,8,0,1,0,35.89,22.56,1,0.47,Mid-Age Users,0.697,High,Visitor,Highly Engaged Users,Recommend Premium Products,1,Buyer
2832,39,Female,Mobile,15.72,5,1,5,1,0,0,9.97,90.31,1,0.26,Mid-Age Users,0.462,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
2833,34,Female,Mobile,27.87,14,7,4,1,1,1,23.64,39.04,1,0.46,Adults,0.629,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2834,22,Female,Mobile,10.77,9,7,0,0,0,1,6.99,88.49,1,0.18,Young Adults,0.214,Low,Product Explorer,Low Retention Users,Send Personalized Offers,0,Non-Buyer
2835,28,Male,Mobile,21.76,5,6,1,0,0,0,27.35,39.74,1,0.36,Adults,0.28,Low,Product Explorer,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2836,47,Male,Desktop,15.0,2,13,0,0,0,0,11.5,3.85,1,0.25,Senior Users,0.132,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2837,32,Male,Desktop,19.18,5,14,5,1,0,1,11.96,73.8,1,0.32,Adults,0.485,Medium,Product Explorer,Low Retention Users,Send Personalized Offers,1,Buyer
2838,44,Female,Mobile,15.63,3,12,2,1,0,0,9.32,92.01,1,0.26,Mid-Age Users,0.263,Low,Visitor,Low Retention Users,Send Personalized Offers,0,Non-Buyer
2839,52,Female,Mobile,29.05,10,9,4,1,1,0,17.85,25.48,1,0.48,Senior Users,0.574,Medium,Active Browser,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2840,50,Female,Tablet,21.07,8,5,5,0,1,1,15.74,54.25,1,0.35,Senior Users,0.545,Medium,Product Explorer,High Intent Users,Offer Fast Checkout Discount,1,Buyer
2841,37,Female,Desktop,8.29,10,0,4,0,1,0,10.63,80.76,1,0.14,Mid-Age Users,0.435,Medium,Active Browser,Low Retention Users,Send Personalized Offers,1,Buyer
2842,33,Female,Mobile,27.38,2,1,0,0,1,0,20.2,32.11,1,0.46,Adults,0.214,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2843,51,Female,Tablet,9.53,14,6,1,1,1,1,7.45,28.62,1,0.16,Senior Users,0.34,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
2844,19,Male,Desktop,11.78,4,12,1,1,0,0,16.26,41.11,1,0.2,Young Adults,0.197,Low,Visitor,Casual Visitors,Recommend Popular Products,0,Non-Buyer
2845,52,Male,Mobile,3.96,12,10,1,1,0,0,3.73,55.06,1,0.07,Senior Users,0.271,Low,Active Browser,Interested Users,Recommend Popular Products,0,Non-Buyer
2846,57,Male,Mobile,27.1,14,3,9,0,1,1,27.34,55.25,1,0.45,Senior Users,0.902,High,Active Browser,Highly Engaged Users,Recommend Premium Products,1,Buyer
2847,45,Male,Mobile,9.3,16,8,3,1,1,1,4.68,48.64,1,0.16,Mid-Age Users,0.481,Medium,Highly Interested User,Interested Users,Recommend Popular Products,1,Buyer
